date,ticker,close,marcap
2021-09-30,316140,11650,8651190986650
2021-10-31,316140,13250,9839337388250
2021-11-30,316140,12600,9356652912600
2021-12-31,316140,12700,9430912062700
2022-01-31,316140,14650,10878965489650
2022-02-28,316140,14300,10619058464300
2022-03-31,316140,15350,11398779540350
2022-04-30,316140,14750,10953224639750
2022-05-31,316140,14900,11064613364900
2022-06-30,316140,12100,8985357162100
2022-07-31,316140,11900,8836838861900
2022-08-31,316140,12200,9059616312200
2022-09-30,316140,10700,7945729060700
2022-10-31,316140,11750,8725450136750
2022-11-30,316140,13000,9653689513000
2022-12-31,316140,11550,8576931836550
2023-01-31,316140,12790,9497745297790
2023-02-28,316140,12200,9059616312200
2023-03-31,316140,11410,8472969026410
2023-04-30,316140,11730,8710598306730
2023-05-31,316140,11980,8896246181980
2023-06-30,316140,11790,8755153796790
2023-07-31,316140,11650,8651190986650
2023-08-31,316140,11910,8844264776910
2023-09-30,316140,12260,9104171802260
2023-10-31,316140,11900,8836838861900
2023-11-30,316140,13020,9668541343020
2023-12-31,316140,13000,9653689513000
2024-01-31,316140,13880,10307170033880
2024-02-29,316140,14900,11064613364900
2024-03-31,316140,14320,10633910294320
2024-04-30,316140,14230,10567077059230
2024-05-31,316140,14170,10522521569170
2024-06-30,316140,14690,10908669149690
2024-07-31,316140,15740,11688390225740
2024-08-31,316140,16020,11896315846020
2024-09-30,316140,15500,11510168265500
2024-10-31,316140,15430,11458186860430
2024-11-30,316140,16710,12408703981710
2024-12-31,316140,15370,11413631370370
2017-05-31,267260,58745,2117588945575
2017-06-30,267260,62454,2251287769290
2017-07-31,267260,64961,2341657936735
2017-08-31,267260,54435,1962225793725
2017-09-30,267260,50115,1806502170525
2017-10-31,267260,51423,1853651823105
2017-11-30,267260,51089,1841612080015
2017-12-31,267260,49357,1779178442195
2018-01-31,267260,53254,1919654127290
2018-02-28,267260,39183,1412434890705
2018-03-31,267260,35719,1287567615065
2018-04-30,267260,40698,1467046300230
2018-05-31,267260,39745,1432693380575
2018-06-30,267260,30307,1092480520445
2018-07-31,267260,27710,998866110850
2018-08-31,267260,25631,923924117185
2018-09-30,267260,29917,1078422137795
2018-10-31,267260,20392,735073176920
2018-11-30,267260,23690,853956628150
2018-12-31,267260,19159,690627059465
2019-01-31,267260,23949,863292836115
2019-02-28,267260,26236,945732633860
2019-03-31,267260,21489,774616884015
2019-04-30,267260,20367,734171998545
2019-05-31,267260,15836,570842429860
2019-06-30,267260,15534,559956195090
2019-07-31,267260,11866,427735303910
2019-08-31,267260,10960,395076599600
2019-09-30,267260,9666,348431606910
2019-10-31,267260,9234,332859244590
2019-11-30,267260,9010,324784686350
2019-12-31,267260,11550,416344409250
2020-01-31,267260,9840,354703808400
2020-02-29,267260,8630,311086775050
2020-03-31,267260,6540,235748262900
2020-04-30,267260,8250,297388863750
2020-05-31,267260,8270,298109806450
2020-06-30,267260,7920,285493309200
2020-07-31,267260,12450,448786830750
2020-08-31,267260,11750,423553836250
2020-09-30,267260,15300,551521165500
2020-10-31,267260,15000,540707025000
2020-11-30,267260,16200,583963587000
2020-12-31,267260,16400,591173014000
2021-01-31,267260,16750,603789511250
2021-02-28,267260,17650,636231932750
2021-03-31,267260,20950,755187478250
2021-04-30,267260,22050,794839326750
2021-05-31,267260,21900,789432256500
2021-06-30,267260,20600,742570981000
2021-07-31,267260,23550,848910029250
2021-08-31,267260,24950,899376018250
2021-09-30,267260,27800,1002110353000
2021-10-31,267260,22100,796641683500
2021-11-30,267260,21800,785827543000
2021-12-31,267260,19900,717337986500
2022-01-31,267260,17450,629022505750
2022-02-28,267260,20400,735361554000
2022-03-31,267260,21450,773211045750
2022-04-30,267260,21850,787629899750
2022-05-31,267260,22550,812862894250
2022-06-30,267260,25350,913794872250
2022-07-31,267260,27450,989493855750
2022-08-31,267260,31950,1151705963250
2022-09-30,267260,31850,1148101249750
2022-10-31,267260,34350,1238219087250
2022-11-30,267260,42050,1515782026750
2022-12-31,267260,42500,1532003237500
2023-01-31,267260,40050,1443687756750
2023-02-28,267260,42050,1515782026750
2023-03-31,267260,37900,1366186416500
2023-04-30,267260,50600,1823985031000
2023-05-31,267260,48900,1762704901500
2023-06-30,267260,65100,2346668488500
2023-07-31,267260,74300,2678302130500
2023-08-31,267260,70400,2537718304000
2023-09-30,267260,66600,2400739191000
2023-10-31,267260,75000,2703535125000
2023-11-30,267260,84100,3031564053500
2023-12-31,267260,82200,2963074497000
2024-01-31,267260,102700,3702040764500
2024-02-29,267260,124400,4484263594000
2024-03-31,267260,179400,6466856019000
2024-04-30,267260,247000,8903642345000
2024-05-31,267260,301000,10850187635000
2024-06-30,267260,310000,11174611850000
2024-07-31,267260,310000,11174611850000
2024-08-31,267260,305500,11012399742500
2024-09-30,267260,329500,11877530982500
2024-10-31,267260,327500,11805436712500
2024-11-30,267260,349500,12598473682500
2024-12-31,267260,382000,13770005570000
2015-01-31,033780,80200,9789412259400
2015-02-28,033780,80000,9764999760000
2015-03-31,033780,88700,10826943483900
2015-04-30,033780,95100,11608143464700
2015-05-31,033780,96400,11766824710800
2015-06-30,033780,94900,11583730965300
2015-07-31,033780,110000,13426874670000
2015-08-31,033780,110500,13487905918500
2015-09-30,033780,111500,13609968415500
2015-10-31,033780,114000,13915124658000
2015-11-30,033780,107000,13060687179000
2015-12-31,033780,104500,12755530936500
2016-01-31,033780,103500,12633468439500
2016-02-29,033780,106500,12999655930500
2016-03-31,033780,110000,13426874670000
2016-04-30,033780,123000,15013687131000
2016-05-31,033780,127500,15562968367500
2016-06-30,033780,136500,16661530840500
2016-07-31,033780,121000,14769562137000
2016-08-31,033780,117000,14281312149000
2016-09-30,033780,125000,15257812125000
2016-10-31,033780,113000,13793062161000
2016-11-30,033780,105000,12816562185000
2016-12-31,033780,101000,12328312197000
2017-01-31,033780,100500,12267280948500
2017-02-28,033780,102500,12511405942500
2017-03-31,033780,97500,11901093457500
2017-04-30,033780,101500,12389343445500
2017-05-31,033780,111000,13548937167000
2017-06-30,033780,117000,14281312149000
2017-07-31,033780,114000,13915124658000
2017-08-31,033780,114500,13976155906500
2017-09-30,033780,105500,12877593433500
2017-10-31,033780,106000,12938624682000
2017-11-30,033780,122000,14891624634000
2017-12-31,033780,115500,14098218403500
2018-01-31,033780,106500,12999655930500
2018-02-28,033780,99800,12181837200600
2018-03-31,033780,100000,12206249700000
2018-04-30,033780,97800,11937712206600
2018-05-31,033780,96000,11717999712000
2018-06-30,033780,107000,13060687179000
2018-07-31,033780,110500,13487905918500
2018-08-31,033780,101000,12328312197000
2018-09-30,033780,104000,12694499688000
2018-10-31,033780,101500,12389343445500
2018-11-30,033780,104000,12694499688000
2018-12-31,033780,101500,12389343445500
2019-01-31,033780,99100,12096393452700
2019-02-28,033780,105500,12877593433500
2019-03-31,033780,103500,12633468439500
2019-04-30,033780,102000,12450374694000
2019-05-31,033780,101000,12328312197000
2019-06-30,033780,98500,12023155954500
2019-07-31,033780,96300,11754618461100
2019-08-31,033780,102000,12450374694000
2019-09-30,033780,105500,12877593433500
2019-10-31,033780,100000,12206249700000
2019-11-30,033780,97800,11937712206600
2019-12-31,033780,93800,11449462218600
2020-01-31,033780,95100,11608143464700
2020-02-29,033780,84700,10338693495900
2020-03-31,033780,74700,9118068525900
2020-04-30,033780,81100,9899268506700
2020-05-31,033780,83900,10241043498300
2020-06-30,033780,78200,9545287265400
2020-07-31,033780,80900,9874856007300
2020-08-31,033780,83100,10143393500700
2020-09-30,033780,82400,10057949752800
2020-10-31,033780,81000,9887062257000
2020-11-30,033780,82500,10070156002500
2020-12-31,033780,83100,10143393500700
2021-01-31,033780,80200,9789412259400
2021-02-28,033780,78300,9557493515100
2021-03-31,033780,81400,9935887255800
2021-04-30,033780,82400,10057949752800
2021-05-31,033780,84300,10289868497100
2021-06-30,033780,84400,10302074746800
2021-07-31,033780,82300,10045743503100
2021-08-31,033780,81600,9960299755200
2021-09-30,033780,81200,9911474756400
2021-10-31,033780,81100,9899268506700
2021-11-30,033780,81900,9996918504300
2021-12-31,033780,79000,9642937263000
2022-01-31,033780,77600,9472049767200
2022-02-28,033780,79800,9740587260600
2022-03-31,033780,80700,9850443507900
2022-04-30,033780,82600,10082362252200
2022-05-31,033780,85000,10375312245000
2022-06-30,033780,82200,10033537253400
2022-07-31,033780,81900,9996918504300
2022-08-31,033780,83200,10155599750400
2022-09-30,033780,86600,10570612240200
2022-10-31,033780,95700,11681380962900
2022-11-30,033780,99900,12194043450300
2022-12-31,033780,91500,11168718475500
2023-01-31,033780,92500,11290780972500
2023-02-28,033780,88700,10826943483900
2023-03-31,033780,83900,10241043498300
2023-04-30,033780,85800,10472962242600
2023-05-31,033780,83600,10204424749200
2023-06-30,033780,82800,10106774751600
2023-07-31,033780,82600,10082362252200
2023-08-31,033780,86900,10607230989300
2023-09-30,033780,86300,10533993491100
2023-10-31,033780,85300,10411930994100
2023-11-30,033780,88200,10765912235400
2023-12-31,033780,86900,10607230989300
2024-01-31,033780,90600,11058862228200
2024-02-29,033780,93000,11351812221000
2024-03-31,033780,93500,11412843469500
2024-04-30,033780,89400,10912387231800
2024-05-31,033780,83500,10192218499500
2024-06-30,033780,88200,10765912235400
2024-07-31,033780,93300,11388430970100
2024-08-31,033780,108200,13207162175400
2024-09-30,033780,108900,13292605923300
2024-10-31,033780,109700,13390255920900
2024-11-30,033780,121800,14867212134600
2024-12-31,033780,107100,13072893428700
2015-01-31,010130,429500,8599995753500
2015-02-28,010130,409500,8199530293500
2015-03-31,010130,424000,8489867752000
2015-04-30,010130,477500,9561112857500
2015-05-31,010130,502000,10051683046000
2015-06-30,010130,545000,10912683785000
2015-07-31,010130,492000,9851450316000
2015-08-31,010130,513000,10271939049000
2015-09-30,010130,465500,9320833581500
2015-10-31,010130,474000,9491031402000
2015-11-30,010130,455000,9110589215000
2015-12-31,010130,469000,9390915037000
2016-01-31,010130,436000,8730147028000
2016-02-29,010130,446500,8940391394500
2016-03-31,010130,481500,9641205949500
2016-04-30,010130,495500,9921531771500
2016-05-31,010130,469500,9400926673500
2016-06-30,010130,508000,10171822684000
2016-07-31,010130,509000,10191845957000
2016-08-31,010130,478500,9581136130500
2016-09-30,010130,481000,9631194313000
2016-10-31,010130,455000,9110589215000
2016-11-30,010130,472000,9450984856000
2016-12-31,010130,475000,9511054675000
2017-01-31,010130,490000,9811403770000
2017-02-28,010130,416500,8339693204500
2017-03-31,010130,432000,8650053936000
2017-04-30,010130,425500,8519902661500
2017-05-31,010130,438000,8770193574000
2017-06-30,010130,456000,9130612488000
2017-07-31,010130,493500,9881485225500
2017-08-31,010130,516000,10332008868000
2017-09-30,010130,495500,9921531771500
2017-10-31,010130,512000,10251915776000
2017-11-30,010130,486500,9741322314500
2017-12-31,010130,493000,9871473589000
2018-01-31,010130,515000,10311985595000
2018-02-28,010130,512000,10251915776000
2018-03-31,010130,479000,9591147767000
2018-04-30,010130,433500,8680088845500
2018-05-31,010130,405500,8119437201500
2018-06-30,010130,386000,7728983378000
2018-07-31,010130,412500,8259600112500
2018-08-31,010130,405500,8119437201500
2018-09-30,010130,436000,8730147028000
2018-10-31,010130,379000,7588820467000
2018-11-30,010130,425500,8519902661500
2018-12-31,010130,432500,8660065572500
2019-01-31,010130,440500,8820251756500
2019-02-28,010130,456500,9140624124500
2019-03-31,010130,465000,9310821945000
2019-04-30,010130,452500,9060531032500
2019-05-31,010130,437000,8750170301000
2019-06-30,010130,476000,9531077948000
2019-07-31,010130,442500,8860298302500
2019-08-31,010130,435000,8710123755000
2019-09-30,010130,448000,8970426304000
2019-10-31,010130,434500,8700112118500
2019-11-30,010130,406000,8129448838000
2019-12-31,010130,425000,8509891025000
2020-01-31,010130,380000,7608843740000
2020-02-29,010130,414500,8299646658500
2020-03-31,010130,356000,7128285188000
2020-04-30,010130,386000,7728983378000
2020-05-31,010130,378000,7568797194000
2020-06-30,010130,335000,6707796455000
2020-07-31,010130,414000,8289635022000
2020-08-31,010130,398500,7979274290500
2020-09-30,010130,376500,7538762284500
2020-10-31,010130,382500,7658901922500
2020-11-30,010130,379000,7588820467000
2020-12-31,010130,401500,8039344109500
2021-01-31,010130,406000,8129448838000
2021-02-28,010130,403500,8079390655500
2021-03-31,010130,408500,8179507020500
2021-04-30,010130,446000,8930379758000
2021-05-31,010130,451500,9040507759500
2021-06-30,010130,431500,8640042299500
2021-07-31,010130,547000,10952730331000
2021-08-31,010130,532000,10652381236000
2021-09-30,010130,503000,10071706319000
2021-10-31,010130,537000,10752497601000
2021-11-30,010130,493500,9881485225500
2021-12-31,010130,511000,10231892503000
2022-01-31,010130,509000,10191845957000
2022-02-28,010130,550000,11012800150000
2022-03-31,010130,585000,11713614705000
2022-04-30,010130,576000,11533405248000
2022-05-31,010130,595000,11913847435000
2022-06-30,010130,487500,9761345587500
2022-07-31,010130,477500,9561112857500
2022-08-31,010130,672000,13455639456000
2022-09-30,010130,595000,11913847435000
2022-10-31,010130,640000,12814894720000
2022-11-30,010130,630000,12614661990000
2022-12-31,010130,564000,11293125972000
2023-01-31,010130,541000,10832590693000
2023-02-28,010130,584000,11693591432000
2023-03-31,010130,553000,11072869969000
2023-04-30,010130,513000,10271939049000
2023-05-31,010130,480500,9621182676500
2023-06-30,010130,487500,9761345587500
2023-07-31,010130,494000,9891496862000
2023-08-31,010130,527000,10552264871000
2023-09-30,010130,506000,10131776138000
2023-10-31,010130,469000,9390915037000
2023-11-30,010130,491500,9841438679500
2023-12-31,010130,498000,9971589954000
2024-01-31,010130,473500,9481019765500
2024-02-29,010130,447500,8960414667500
2024-03-31,010130,452000,9050519396000
2024-04-30,010130,463500,9280787035500
2024-05-31,010130,527000,10552264871000
2024-06-30,010130,515000,10311985595000
2024-07-31,010130,484000,9691264132000
2024-08-31,010130,535000,10712451055000
2024-09-30,010130,688000,13776011824000
2024-10-31,010130,998000,19983226454000
2024-11-30,010130,1180000,23627462140000
2024-12-31,010130,1006000,20143412638000
2015-01-31,006400,126295,10177549511350
2015-02-28,006400,133638,10769289058140
2015-03-31,006400,133638,10769289058140
2015-04-30,006400,117483,9467429820990
2015-05-31,006400,119931,9664703198430
2015-06-30,006400,108672,8757390716160
2015-07-31,006400,84001,6769265105530
2015-08-31,006400,82728,6666679725840
2015-09-30,006400,106225,8560197924250
2015-10-31,006400,104267,8402411456510
2015-11-30,006400,117483,9467429820990
2015-12-31,006400,111609,8994070417770
2016-01-31,006400,91539,7376718830670
2016-02-29,006400,97805,7881667761650
2016-03-31,006400,96924,7810671909720
2016-04-30,006400,111609,8994070417770
2016-05-31,006400,110141,8875770859730
2016-06-30,006400,105735,8520711014550
2016-07-31,006400,103288,8323518222640
2016-08-31,006400,113078,9112450561340
2016-09-30,006400,93987,7573992208110
2016-10-31,006400,92322,7439817300660
2016-11-30,006400,90364,7282030832920
2016-12-31,006400,106714,8599604248420
2017-01-31,006400,113078,9112450561340
2017-02-28,006400,126295,10177549511350
2017-03-31,006400,135106,10887588616180
2017-04-30,006400,134617,10848182292010
2017-05-31,006400,162029,13057192840370
2017-06-30,006400,167904,13530632829120
2017-07-31,006400,164967,13293953127510
2017-08-31,006400,192380,15503044261400
2017-09-30,006400,194338,15660830729140
2017-10-31,006400,201680,16252489690400
2017-11-30,006400,207555,16725929679150
2017-12-31,006400,200212,16134190132360
2018-01-31,006400,192869,15542450585570
2018-02-28,006400,167414,13491145919420
2018-03-31,006400,188463,15187390740390
2018-04-30,006400,179652,14477351635560
2018-05-31,006400,196296,15818617196880
2018-06-30,006400,209513,16883716146890
2018-07-31,006400,224198,18067114654940
2018-08-31,006400,231051,18619367292030
2018-09-30,006400,253080,20394585932400
2018-10-31,006400,230562,18579960967860
2018-11-30,006400,202170,16291976600100
2018-12-31,006400,214408,17278182316240
2019-01-31,006400,218813,17633161575890
2019-02-28,006400,232520,18737747435600
2019-03-31,006400,210002,16923122471060
2019-04-30,006400,231541,18658854201730
2019-05-31,006400,213918,17238695406540
2019-06-30,006400,231541,18658854201730
2019-07-31,006400,243779,19645059917870
2019-08-31,006400,244268,19684466242040
2019-09-30,006400,218324,17593755251720
2019-10-31,006400,222730,17948815096900
2019-11-30,006400,226156,18224901122680
2019-12-31,006400,231051,18619367292030
2020-01-31,006400,270213,21775257817890
2020-02-29,006400,288814,23274229261420
2020-03-31,006400,235457,18974427137210
2020-04-30,006400,280003,22564190156590
2020-05-31,006400,351472,28323557400160
2020-06-30,006400,355878,28678617245340
2020-07-31,006400,389165,31361067782450
2020-08-31,006400,443012,35700356816360
2020-09-30,006400,424410,34201304787300
2020-10-31,006400,432732,34871937567960
2020-11-30,006400,521824,42051463606720
2020-12-31,006400,614832,49546562580960
2021-01-31,006400,718610,57909567713300
2021-02-28,006400,659868,53175812510040
2021-03-31,006400,646161,52071226650330
2021-04-30,006400,640287,51597867247110
2021-05-31,006400,602105,48520950540650
2021-06-30,006400,683365,55069330708450
2021-07-31,006400,725463,58461820350390
2021-08-31,006400,776373,62564429682690
2021-09-30,006400,702945,56647195385850
2021-10-31,006400,718610,57909567713300
2021-11-30,006400,673574,54280317784220
2021-12-31,006400,641266,51676760480980
2022-01-31,006400,571755,46075179705150
2022-02-28,006400,536510,43234942700300
2022-03-31,006400,583503,47021898511590
2022-04-30,006400,598189,48205377605170
2022-05-31,006400,562944,45365140600320
2022-06-30,006400,520845,41972570372850
2022-07-31,006400,557069,44891700611570
2022-08-31,006400,585461,47179684979330
2022-09-30,006400,534552,43077156232560
2022-10-31,006400,721547,58146247414910
2022-11-30,006400,713715,57515101543950
2022-12-31,006400,578608,46627432342240
2023-01-31,006400,670637,54043638082610
2023-02-28,006400,681407,54911544240710
2023-03-31,006400,719589,57988460947170
2023-04-30,006400,676511,54516997485830
2023-05-31,006400,702945,56647195385850
2023-06-30,006400,654973,52781346340690
2023-07-31,006400,651057,52465773405210
2023-08-31,006400,601126,48442057306780
2023-09-30,006400,501264,40394625109920
2023-10-31,006400,416578,33570158916340
2023-11-30,006400,462103,37238815169590
2023-12-31,006400,462103,37238815169590
2024-01-31,006400,364689,29388656350170
2024-02-29,006400,369095,29743716195350
2024-03-31,006400,461124,37159921935720
2024-04-30,006400,424900,34240791697000
2024-05-31,006400,366647,29546442817910
2024-06-30,006400,346577,27929091230810
2024-07-31,006400,312801,25207234369530
2024-08-31,006400,346577,27929091230810
2024-09-30,006400,370564,29862096338920
2024-10-31,006400,320143,25798893330790
2024-11-30,006400,249163,20078932411390
2024-12-31,006400,242310,19526679774300
2021-08-31,259960,491500,23293770579000
2021-09-30,259960,502000,23791399452000
2021-10-31,259960,469500,22251119607000
2021-11-30,259960,503000,23838792678000
2021-12-31,259960,460000,21800883960000
2022-01-31,259960,274500,13009440537000
2022-02-28,259960,295000,13981001670000
2022-03-31,259960,275500,13056833763000
2022-04-30,259960,252000,11943092952000
2022-05-31,259960,259500,12298542147000
2022-06-30,259960,219000,10379116494000
2022-07-31,259960,233500,11066318271000
2022-08-31,259960,246500,11682430209000
2022-09-30,259960,210000,9952577460000
2022-10-31,259960,177500,8412297615000
2022-11-30,259960,227000,10758262302000
2022-12-31,259960,168000,7962061968000
2023-01-31,259960,179300,8497605421800
2023-02-28,259960,169800,8047369774800
2023-03-31,259960,183500,8696656971000
2023-04-30,259960,192100,9104238714600
2023-05-31,259960,189100,8962059036600
2023-06-30,259960,194800,9232200424800
2023-07-31,259960,171800,8142156226800
2023-08-31,259960,155000,7345950030000
2023-09-30,259960,150600,7137419835600
2023-10-31,259960,163800,7763010418800
2023-11-30,259960,213000,10094757138000
2023-12-31,259960,193600,9175328553600
2024-01-31,259960,214500,10165846977000
2024-02-29,259960,227000,10758262302000
2024-03-31,259960,247000,11706126822000
2024-04-30,259960,239500,11350677627000
2024-05-31,259960,250000,11848306500000
2024-06-30,259960,281500,13341193119000
2024-07-31,259960,294000,13933608444000
2024-08-31,259960,327000,15497584902000
2024-09-30,259960,342500,16232179905000
2024-10-31,259960,331000,15687157806000
2024-11-30,259960,312000,14786686512000
2024-12-31,259960,312500,14810383125000
2015-01-31,096770,92196,13924802208096
2015-02-28,096770,101839,15381230553064
2015-03-31,096770,93869,14177483388344
2015-04-30,096770,116106,17536043702256
2015-05-31,096770,110694,16718643494544
2015-06-30,096770,120042,18130516580592
2015-07-31,096770,97903,14786757674728
2015-08-31,096770,98296,14846114341696
2015-09-30,096770,96427,14563830345352
2015-10-31,096770,116598,17610352812048
2015-11-30,096770,125453,18947765753528
2015-12-31,096770,127913,19319311302488
2016-01-31,096770,128897,19467929522072
2016-02-29,096770,142673,21548584596248
2016-03-31,096770,169239,25560974455464
2016-04-30,096770,152512,23034615757312
2016-05-31,096770,160876,24297870623776
2016-06-30,096770,138245,20879802608120
2016-07-31,096770,143656,21697051781056
2016-08-31,096770,143164,21622742671264
2016-09-30,096770,158908,24000634184608
2016-10-31,096770,149068,22514451988768
2016-11-30,096770,150052,22663070208352
2016-12-31,096770,144148,21771360890848
2017-01-31,096770,154480,23331852196480
2017-02-28,096770,152020,22960306647520
2017-03-31,096770,163827,24743574247752
2017-04-30,096770,168255,25412356235880
2017-05-31,096770,166287,25115119796712
2017-06-30,096770,155956,23554779525856
2017-07-31,096770,173667,26229756443592
2017-08-31,096770,185474,28013024043824
2017-09-30,096770,195806,29573515349456
2017-10-31,096770,201710,30465224666960
2017-11-30,096770,203186,30688151996336
2017-12-31,096770,201218,30390915557168
2018-01-31,096770,201218,30390915557168
2018-02-28,096770,202202,30539533776752
2018-03-31,096770,207613,31356782949688
2018-04-30,096770,193346,29201969800496
2018-05-31,096770,202694,30613842886544
2018-06-30,096770,198758,30019370008208
2018-07-31,096770,195314,29499206239664
2018-08-31,096770,189902,28681806031952
2018-09-30,096770,211549,31951255828024
2018-10-31,096770,210073,31728328498648
2018-11-30,096770,193346,29201969800496
2018-12-31,096770,176619,26675611102344
2019-01-31,096770,185474,28013024043824
2019-02-28,096770,184982,27938714934032
2019-03-31,096770,176619,26675611102344
2019-04-30,096770,179571,27121465761096
2019-05-31,096770,162352,24520797953152
2019-06-30,096770,156448,23629088635648
2019-07-31,096770,168255,25412356235880
2019-08-31,096770,162352,24520797953152
2019-09-30,096770,163336,24669416172736
2019-10-31,096770,157432,23777706855232
2019-11-30,096770,144148,21771360890848
2019-12-31,096770,147592,22291524659392
2020-01-31,096770,127913,19319311302488
2020-02-29,096770,111186,16792952604336
2020-03-31,096770,85603,12929029929928
2020-04-30,096770,96722,14608385604272
2020-05-31,096770,116598,17610352812048
2020-06-30,096770,128897,19467929522072
2020-07-31,096770,124961,18873456643736
2020-08-31,096770,142673,21548584596248
2020-09-30,096770,136769,20656875278744
2020-10-31,096770,123485,18650529314360
2020-11-30,096770,170223,25709592675048
2020-12-31,096770,186950,28235951373200
2021-01-31,096770,275506,41610986996656
2021-02-28,096770,256319,38713082749544
2021-03-31,096770,215485,32545728706360
2021-04-30,096770,266158,40199113910608
2021-05-31,096770,260747,39381864737672
2021-06-30,096770,290757,43914418365432
2021-07-31,096770,248939,37598446102664
2021-08-31,096770,245495,37078282334120
2021-09-30,096770,260747,39381864737672
2021-10-31,096770,238608,36038105831808
2021-11-30,096770,191378,28904733361328
2021-12-31,096770,234672,35443632953472
2022-01-31,096770,212533,32099874047608
2022-02-28,096770,197282,29796442678832
2022-03-31,096770,211549,31951255828024
2022-04-30,096770,201710,30465224666960
2022-05-31,096770,212041,32025564937816
2022-06-30,096770,188918,28533187812368
2022-07-31,096770,184490,27864405824240
2022-08-31,096770,186950,28235951373200
2022-09-30,096770,141197,21325657266872
2022-10-31,096770,170223,25709592675048
2022-11-30,096770,176127,26601301992552
2022-12-31,096770,151528,22885997537728
2023-01-31,096770,159498,24089744702448
2023-02-28,096770,147691,22306477102216
2023-03-31,096770,176422,26645857251472
2023-04-30,096770,170322,25724545117872
2023-05-31,096770,186065,28102285596440
2023-06-30,096770,155956,23554779525856
2023-07-31,096770,212533,32099874047608
2023-08-31,096770,177500,26808672740000
2023-09-30,096770,148800,22473974668800
2023-10-31,096770,122200,18456449627200
2023-11-30,096770,143100,21613076445600
2023-12-31,096770,140300,21190179072800
2024-01-31,096770,117100,17686172269600
2024-02-29,096770,117100,17686172269600
2024-03-31,096770,116000,17520034016000
2024-04-30,096770,111100,16779963613600
2024-05-31,096770,100000,15103477600000
2024-06-30,096770,116100,17535137493600
2024-07-31,096770,104200,15737823659200
2024-08-31,096770,110000,16613825360000
2024-09-30,096770,117100,17686172269600
2024-10-31,096770,117400,17731482702400
2024-11-30,096770,114600,17308585329600
2024-12-31,096770,112000,16915894912000
2015-01-31,024110,12950,10326665003550
2015-02-28,024110,13500,10765249231500
2015-03-31,024110,13350,10645635351150
2015-04-30,024110,14800,11801902861200
2015-05-31,024110,14550,11602546393950
2015-06-30,024110,14450,11522803807050
2015-07-31,024110,13850,11044348285650
2015-08-31,024110,13200,10526021470800
2015-09-30,024110,13600,10844991818400
2015-10-31,024110,14000,11163962166000
2015-11-30,024110,13300,10605764057700
2015-12-31,024110,12350,9848209482150
2016-01-31,024110,11500,9170397493500
2016-02-29,024110,11650,9290011373850
2016-03-31,024110,12250,9768466895250
2016-04-30,024110,12150,9688724308350
2016-05-31,024110,11400,9090654906600
2016-06-30,024110,11150,8891298439350
2016-07-31,024110,11850,9449496547650
2016-08-31,024110,11750,9369753960750
2016-09-30,024110,11950,9529239134550
2016-10-31,024110,13200,10526021470800
2016-11-30,024110,13050,10406407590450
2016-12-31,024110,12700,10127308536300
2017-01-31,024110,12700,10127308536300
2017-02-28,024110,12350,9848209482150
2017-03-31,024110,12200,9728595601800
2017-04-30,024110,12500,9967823362500
2017-05-31,024110,12900,10286793710100
2017-06-30,024110,14250,11363318633250
2017-07-31,024110,15450,12320229676050
2017-08-31,024110,14950,11921516741550
2017-09-30,024110,14400,11482932513600
2017-10-31,024110,15350,12240487089150
2017-11-30,024110,15900,12679071317100
2017-12-31,024110,16450,13117655545050
2018-01-31,024110,16650,13277140718850
2018-02-28,024110,17200,13715724946800
2018-03-31,024110,15350,12240487089150
2018-04-30,024110,16850,13436625892650
2018-05-31,024110,15600,12439843556400
2018-06-30,024110,15400,12280358382600
2018-07-31,024110,15650,12479714849850
2018-08-31,024110,14900,11881645448100
2018-09-30,024110,15250,12160744502250
2018-10-31,024110,14850,11841774154650
2018-11-30,024110,14800,11801902861200
2018-12-31,024110,14050,11203833459450
2019-01-31,024110,14250,11363318633250
2019-02-28,024110,13950,11124090872550
2019-03-31,024110,14050,11203833459450
2019-04-30,024110,14150,11283576046350
2019-05-31,024110,13850,11044348285650
2019-06-30,024110,14050,11203833459450
2019-07-31,024110,13150,10486150177350
2019-08-31,024110,12400,9888080775600
2019-09-30,024110,13200,10526021470800
2019-10-31,024110,11800,9409625254200
2019-11-30,024110,11750,9369753960750
2019-12-31,024110,11800,9409625254200
2020-01-31,024110,10750,8572328091750
2020-02-29,024110,9510,7583520014190
2020-03-31,024110,7500,5980694017500
2020-04-30,024110,7900,6299664365100
2020-05-31,024110,8280,6602686195320
2020-06-30,024110,8080,6443201021520
2020-07-31,024110,8110,6467123797590
2020-08-31,024110,8090,6451175280210
2020-09-30,024110,8010,6387381210690
2020-10-31,024110,8170,6514969349730
2020-11-30,024110,9300,7416060581700
2020-12-31,024110,8840,7049244681960
2021-01-31,024110,7830,6243844554270
2021-02-28,024110,8330,6642557488770
2021-03-31,024110,9160,7304420960040
2021-04-30,024110,9690,7727056670610
2021-05-31,024110,10800,8612199385200
2021-06-30,024110,10500,8372971624500
2021-07-31,024110,10300,8213486450700
2021-08-31,024110,10300,8213486450700
2021-09-30,024110,10500,8372971624500
2021-10-31,024110,11050,8811555852450
2021-11-30,024110,10300,8213486450700
2021-12-31,024110,10300,8213486450700
2022-01-31,024110,10350,8253357744150
